scenario,run_id,t_s,T_h_in_K,T_h_out_K,T_c_in_K,T_c_out_K,delta_P_Pa,U_mean_W_m2K,delta_f_mean_m,delta_f_max_m,freezing_alarm,early_stop,t_h,group,U_ideal,dP_ideal,T_h_out_ideal,T_c_out_ideal,Q_ideal,eps_ideal,U_error,dP_error,T_h_out_error,T_c_out_error,dP_meas_unc,dP_ideal_unc,dP_error_unc
partial_blockage,3,32674.0,247.712,166.021,111.538,171.837,1071.11,224.997,0.000679989,0.000991606,0,0,9.07611111111111,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-30.630790574948378,452.66923507022284,12.533922211299569,-3.4633009184491357,2.14222,61.844076492977706,61.88116760208778
partial_blockage,3,32734.1,247.722,166.143,110.594,171.907,1073.21,224.953,0.000680867,0.000992942,0,0,9.092805555555556,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-30.67479057494839,454.769235070223,12.655922211299583,-3.393300918449114,2.14642,61.844076492977706,61.88131314125192
partial_blockage,3,32794.2,246.85,166.292,111.326,171.859,1075.52,224.909,0.000681743,0.000994277,0,0,9.109499999999999,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-30.7187905749484,457.0792350702229,12.804922211299584,-3.441300918449116,2.15104,61.844076492977706,61.88147356318269
partial_blockage,3,32854.2,248.081,166.503,110.896,171.753,1074.98,224.865,0.000682619,0.00099561,0,0,9.126166666666666,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-30.762790574948383,456.53923507022296,13.015922211299568,-3.547300918449139,2.14996,61.844076492977706,61.88143603109803
partial_blockage,3,32914.3,246.749,166.99,110.777,171.142,1074.97,224.821,0.000683493,0.000996941,0,0,9.142861111111111,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-30.806790574948394,456.52923507022297,13.502922211299591,-4.158300918449129,2.14994,61.844076492977706,61.881435336236976
partial_blockage,3,32974.3,246.912,165.784,111.602,171.772,1078.73,224.777,0.000684366,0.000998271,0,0,9.159527777777779,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-30.850790574948405,460.28923507022296,12.296922211299574,-3.5283009184491334,2.15746,61.844076492977706,61.88169705915375
partial_blockage,3,33034.4,247.365,166.151,110.706,171.192,1071.97,224.733,0.000685238,0.000999599,0,0,9.176222222222222,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-30.894790574948388,453.52923507022297,12.663922211299592,-4.1083009184491175,2.14394,61.844076492977706,61.88122716941607
partial_blockage,3,33094.5,247.257,166.129,110.723,171.158,1075.73,224.69,0.000686109,0.00100093,0,0,9.192916666666667,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-30.937790574948394,457.28923507022296,12.641922211299573,-4.142300918449138,2.15146,61.844076492977706,61.88148816407761
partial_blockage,3,33154.5,247.216,166.021,111.029,171.114,1078.28,224.646,0.000686979,0.00100225,0,0,9.209583333333333,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-30.981790574948405,459.8392350702229,12.533922211299569,-4.1863009184491204,2.15656,61.844076492977706,61.88166568785037
partial_blockage,3,33214.6,247.424,165.634,110.842,171.557,1076.91,224.602,0.000687847,0.00100357,0,0,9.226277777777778,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.025790574948388,458.469235070223,12.146922211299568,-3.743300918449137,2.15382,61.844076492977706,61.88157026014836
partial_blockage,3,33274.7,247.614,166.665,111.232,171.121,1076.13,224.559,0.000688714,0.0010049,0,0,9.242972222222221,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.068790574948395,457.68923507022305,13.177922211299574,-4.179300918449115,2.15226,61.844076492977706,61.88151598318255
partial_blockage,3,33334.7,247.356,164.842,111.305,171.007,1079.18,224.516,0.00068958,0.00100622,0,0,9.259638888888889,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.1117905749484,460.739235070223,11.354922211299595,-4.29330091844912,2.15836,61.844076492977706,61.88172844353071
partial_blockage,3,33394.8,248.224,165.562,110.847,171.424,1081.87,224.472,0.000690445,0.00100753,0,0,9.276333333333334,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.155790574948384,463.42923507022283,12.074922211299594,-3.876300918449118,2.1637399999999998,61.844076492977706,61.88191632502082
partial_blockage,3,33454.8,247.767,165.919,110.217,171.306,1081.1,224.429,0.000691309,0.00100885,0,0,9.293000000000001,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.19879057494839,462.65923507022285,12.431922211299593,-3.994300918449113,2.1622,61.844076492977706,61.88186249709423
partial_blockage,3,33514.9,247.515,165.822,111.135,171.006,1082.51,224.386,0.000692171,0.00101017,0,0,9.309694444444444,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.241790574948396,464.06923507022293,12.334922211299585,-4.2943009184491245,2.16502,61.844076492977706,61.881961094245206
partial_blockage,3,33575.0,246.843,166.319,111.492,171.379,1080.99,224.343,0.000693033,0.00101148,0,0,9.32638888888889,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.284790574948403,462.54923507022295,12.83192221129957,-3.921300918449134,2.1619800000000002,61.844076492977706,61.88185481051516
partial_blockage,3,33635.0,246.983,165.24,111.043,171.511,1079.58,224.3,0.000693893,0.00101279,0,0,9.343055555555555,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.32779057494838,461.13923507022287,11.752922211299591,-3.789300918449129,2.15916,61.844076492977706,61.88175635173001
partial_blockage,3,33695.1,247.054,166.025,111.155,171.714,1083.35,224.257,0.000694752,0.0010141,0,0,9.35975,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.370790574948387,464.90923507022285,12.537922211299588,-3.586300918449126,2.1667,61.844076492977706,61.88201989398276
partial_blockage,3,33755.2,246.867,166.758,110.422,170.701,1076.95,224.214,0.000695609,0.00101541,0,0,9.376444444444443,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.413790574948393,458.509235070223,13.270922211299592,-4.599300918449131,2.1539,61.844076492977706,61.88157304464131
partial_blockage,3,33815.2,247.774,165.543,110.531,172.081,1086.62,224.171,0.000696466,0.00101672,0,0,9.39311111111111,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.4567905749484,468.17923507022283,12.055922211299588,-3.219300918449136,2.17324,61.844076492977706,61.88224922679264
partial_blockage,3,33875.3,247.077,165.493,110.889,170.243,1084.48,224.129,0.000697321,0.00101802,0,0,9.409805555555556,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.4987905749484,466.03923507022296,12.005922211299577,-5.05730091844913,2.16896,61.844076492977706,61.882099065488056
partial_blockage,3,33935.3,248.003,165.311,110.903,170.881,1086.86,224.086,0.000698175,0.00101933,0,0,9.426472222222223,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.54179057494838,468.41923507022284,11.823922211299589,-4.4193009184491245,2.17372,61.844076492977706,61.88226608575091
partial_blockage,3,33995.4,247.427,165.854,110.475,170.691,1081.67,224.044,0.000699028,0.00102063,0,0,9.443166666666666,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.58379057494838,463.229235070223,12.366922211299595,-4.609300918449122,2.1633400000000003,61.844076492977706,61.881902340061245
partial_blockage,3,34055.5,248.209,166.631,110.622,171.867,1084.91,224.001,0.00069988,0.00102193,0,0,9.459861111111111,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.626790574948387,466.469235070223,13.143922211299582,-3.4333009184491345,2.16982,61.844076492977706,61.88212921435136
partial_blockage,3,34115.5,247.45,167.261,110.077,170.96,1088.57,223.959,0.000700731,0.00102323,0,0,9.476527777777777,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.66879057494839,470.1292350702229,13.773922211299578,-4.340300918449117,2.17714,61.844076492977706,61.88238631346466
partial_blockage,3,34175.6,248.169,165.93,110.686,170.215,1086.48,223.917,0.00070158,0.00102452,0,0,9.493222222222222,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.71079057494839,468.03923507022296,12.442922211299589,-5.085300918449121,2.1729600000000002,61.844076492977706,61.88223939411758
partial_blockage,3,34235.7,247.368,165.701,110.679,171.078,1088.29,223.874,0.000702428,0.00102582,0,0,9.509916666666665,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.753790574948397,469.8492350702229,12.213922211299575,-4.222300918449122,2.17658,61.844076492977706,61.8823666141307
partial_blockage,3,34295.7,247.464,166.07,111.055,170.73,1093.04,223.832,0.000703276,0.00102711,0,0,9.526583333333333,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.7957905749484,474.5992350702229,12.582922211299575,-4.570300918449135,2.18608,61.844076492977706,61.88270148462878
partial_blockage,3,34355.8,247.465,166.166,110.773,171.562,1088.79,223.79,0.000704121,0.00102841,0,0,9.543277777777778,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.8377905749484,470.3492350702229,12.678922211299579,-3.738300918449113,2.17758,61.844076492977706,61.882401795063494
partial_blockage,3,34415.8,246.409,166.073,110.408,171.149,1087.18,223.748,0.000704966,0.0010297,0,0,9.559944444444445,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.8797905749484,468.739235070223,12.58592221129959,-4.151300918449124,2.17436,61.844076492977706,61.88228857014645
partial_blockage,3,34475.9,247.785,166.415,110.598,170.993,1091.37,223.706,0.00070581,0.00103099,0,0,9.576638888888889,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.921790574948403,472.92923507022283,12.927922211299574,-4.30730091844913,2.18274,61.844076492977706,61.88258358518071
partial_blockage,3,34536.0,247.325,166.117,111.213,170.804,1091.8,223.665,0.000706652,0.00103227,0,0,9.593333333333334,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-31.9627905749484,473.3592350702229,12.629922211299572,-4.496300918449123,2.1835999999999998,61.844076492977706,61.88261392531248
partial_blockage,3,34596.0,247.497,166.618,111.291,171.034,1096.47,223.623,0.000707493,0.00103356,0,0,9.61,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.0047905749484,478.02923507022297,13.130922211299577,-4.266300918449133,2.19294,61.844076492977706,61.88294420204066
partial_blockage,3,34656.1,247.79,166.064,110.74,172.168,1088.56,223.581,0.000708333,0.00103484,0,0,9.626694444444444,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.0467905749484,470.1192350702229,12.576922211299575,-3.1323009184491184,2.17712,61.844076492977706,61.88238560982986
partial_blockage,3,34716.2,247.417,166.828,110.72,171.667,1092.99,223.54,0.000709172,0.00103613,0,0,9.643388888888888,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.0877905749484,474.54923507022295,13.340922211299585,-3.633300918449123,2.1859800000000003,61.844076492977706,61.882697952090595
partial_blockage,3,34776.2,246.447,166.442,111.028,170.533,1094.39,223.498,0.00071001,0.00103741,0,0,9.660055555555555,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.1297905749484,475.94923507022304,12.95492221129959,-4.767300918449138,2.1887800000000004,61.844076492977706,61.88279692416688
partial_blockage,3,34836.3,247.745,166.722,111.293,171.526,1093.05,223.457,0.000710846,0.00103869,0,0,9.67675,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.1707905749484,474.6092350702229,13.23492221129959,-3.7743009184491143,2.1861,61.844076492977706,61.882702191155786
partial_blockage,3,34896.4,247.472,166.007,111.222,170.584,1090.81,223.415,0.000711682,0.00103997,0,0,9.693444444444445,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.2127905749484,472.3692350702229,12.519922211299587,-4.716300918449122,2.18162,61.844076492977706,61.88254409034649
partial_blockage,3,34956.4,246.425,165.606,110.085,170.499,1097.8,223.374,0.000712516,0.00104124,0,0,9.710111111111111,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.2537905749484,479.3592350702229,12.118922211299576,-4.8013009184491295,2.1955999999999998,61.844076492977706,61.88303852130467
partial_blockage,3,35016.5,247.925,166.983,111.112,170.789,1093.14,223.333,0.000713349,0.00104252,0,0,9.726805555555556,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.294790574948394,474.69923507022304,13.495922211299586,-4.5113009184491375,2.1862800000000004,61.844076492977706,61.88270855018935
partial_blockage,3,35076.5,247.659,166.332,111.289,171.477,1095.17,223.292,0.000714181,0.00104379,0,0,9.743472222222222,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.33579057494839,476.729235070223,12.844922211299576,-3.823300918449121,2.1903400000000004,61.844076492977706,61.88285212063902
partial_blockage,3,35136.6,247.139,165.755,111.318,169.973,1095.97,223.251,0.000715011,0.00104506,0,0,9.760166666666667,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.37679057494839,477.52923507022297,12.267922211299577,-5.327300918449112,2.19194,61.844076492977706,61.88290877320553
partial_blockage,3,35196.7,247.48,166.084,110.468,171.247,1095.62,223.21,0.000715841,0.00104633,0,0,9.77686111111111,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.417790574948384,477.17923507022283,12.596922211299585,-4.053300918449111,2.1912399999999996,61.844076492977706,61.8828839826238
partial_blockage,3,35256.7,247.213,166.625,111.377,171.164,1094.61,223.169,0.000716669,0.0010476,0,0,9.793527777777777,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.45879057494838,476.16923507022284,13.137922211299582,-4.1363009184491375,2.1892199999999997,61.844076492977706,61.88281248842588
partial_blockage,3,35316.8,247.738,166.312,109.76,170.559,1098.43,223.128,0.000717496,0.00104887,0,0,9.810222222222222,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.499790574948406,479.989235070223,12.824922211299594,-4.741300918449127,2.19686,61.844076492977706,61.88308323870812
partial_blockage,3,35376.9,247.739,165.93,110.701,170.124,1100.12,223.087,0.000718322,0.00105013,0,0,9.826916666666667,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.5407905749484,481.67923507022283,12.442922211299589,-5.1763009184491295,2.20024,61.844076492977706,61.88320332147389
partial_blockage,3,35436.9,247.52,165.872,110.726,170.95,1097.32,223.047,0.000719147,0.0010514,0,0,9.843583333333333,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.580790574948395,478.8792350702229,12.384922211299596,-4.350300918449136,2.1946399999999997,61.844076492977706,61.88300446809994
partial_blockage,3,35497.0,247.199,166.828,110.882,171.854,1097.99,223.006,0.00071997,0.00105266,0,0,9.860277777777778,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.62179057494839,479.54923507022295,13.340922211299585,-3.4463009184491114,2.19598,61.844076492977706,61.88305200480724
partial_blockage,3,35557.0,247.207,166.87,111.162,170.495,1097.89,222.965,0.000720793,0.00105392,0,0,9.876944444444444,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.66279057494839,479.44923507022304,13.382922211299586,-4.80530091844912,2.19578,61.844076492977706,61.88304490793644
partial_blockage,3,35617.1,247.806,166.25,110.871,171.163,1102.64,222.925,0.000721614,0.00105518,0,0,9.893638888888889,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.70279057494838,484.19923507022304,12.762922211299582,-4.137300918449114,2.20528,61.844076492977706,61.8833827222436
partial_blockage,3,35677.2,247.941,166.558,110.065,171.352,1102.61,222.885,0.000722434,0.00105643,0,0,9.910333333333332,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.7427905749484,484.16923507022284,13.070922211299575,-3.948300918449121,2.2052199999999997,61.844076492977706,61.88338058410899
partial_blockage,3,35737.2,246.751,166.07,111.523,170.528,1102.19,222.844,0.000723253,0.00105769,0,0,9.927,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.7837905749484,483.749235070223,12.582922211299575,-4.772300918449133,2.20438,61.844076492977706,61.88335065632498
partial_blockage,3,35797.3,246.257,166.929,110.716,170.392,1100.53,222.804,0.000724071,0.00105894,0,0,9.943694444444445,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.82379057494839,482.0892350702229,13.441922211299584,-4.908300918449129,2.20106,61.844076492977706,61.883232481770676
partial_blockage,3,35857.4,247.954,165.726,111.117,170.615,1102.65,222.764,0.000724888,0.0010602,0,0,9.96038888888889,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.86379057494838,484.20923507022303,12.238922211299581,-4.685300918449116,2.2053000000000003,61.844076492977706,61.883383434968046
partial_blockage,3,35917.4,247.624,165.745,110.837,171.139,1099.19,222.724,0.000725703,0.00106145,0,0,9.977055555555555,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.9037905749484,480.749235070223,12.257922211299586,-4.161300918449115,2.1983800000000002,61.844076492977706,61.88313721761105
partial_blockage,3,35977.5,247.339,166.923,110.366,170.802,1103.34,222.684,0.000726518,0.0010627,0,0,9.99375,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.943790574948395,484.89923507022286,13.435922211299584,-4.498300918449132,2.20668,61.844076492977706,61.88343262854508
partial_blockage,3,36037.5,248.131,166.193,110.402,170.194,1102.58,222.644,0.000727331,0.00106394,0,0,10.010416666666666,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-32.98379057494839,484.13923507022287,12.705922211299594,-5.106300918449136,2.20516,61.844076492977706,61.88337844603248
partial_blockage,3,36097.6,248.518,166.024,110.645,171.22,1103.75,222.604,0.000728143,0.00106519,1,0,10.027111111111111,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.02379057494838,485.30923507022294,12.536922211299583,-4.080300918449126,2.2075,61.844076492977706,61.8834618740684
partial_blockage,3,36157.7,247.692,166.329,110.421,171.073,1106.13,222.564,0.000728954,0.00106643,1,0,10.043805555555554,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.0637905749484,487.68923507022305,12.84192221129959,-4.227300918449117,2.21226,61.844076492977706,61.88363185509459
partial_blockage,3,36217.7,247.569,166.474,111.213,170.851,1108.22,222.525,0.000729763,0.00106768,1,0,10.060472222222222,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.102790574948386,489.77923507022297,12.986922211299571,-4.449300918449126,2.21644,61.844076492977706,61.88378142569245
partial_blockage,3,36277.8,247.556,166.625,111.524,171.704,1108.35,222.485,0.000730572,0.00106892,1,0,10.077166666666667,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.14279057494838,489.90923507022285,13.137922211299582,-3.596300918449117,2.2167,61.844076492977706,61.88379073844198
partial_blockage,3,36337.9,247.387,166.947,110.393,170.587,1105.51,222.446,0.000731379,0.00107016,1,0,10.093861111111112,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.181790574948394,487.06923507022293,13.459922211299585,-4.713300918449136,2.21102,61.844076492977706,61.88358753910182
partial_blockage,3,36397.9,247.472,166.749,111.321,170.343,1104.75,222.406,0.000732186,0.0010714,1,0,10.110527777777778,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.221790574948386,486.30923507022294,13.261922211299577,-4.9573009184491355,2.2095000000000002,61.844076492977706,61.88353325012461
partial_blockage,3,36458.0,247.362,166.541,111.472,170.728,1104.98,222.367,0.000732991,0.00107263,1,0,10.127222222222223,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.2607905749484,486.53923507022296,13.053922211299579,-4.572300918449116,2.20996,61.844076492977706,61.88354967574887
partial_blockage,3,36518.0,247.114,166.521,110.696,171.406,1106.7,222.327,0.000733795,0.00107387,1,0,10.143888888888888,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.300790574948394,488.259235070223,13.033922211299569,-3.894300918449119,2.2134,61.844076492977706,61.883672619110754
partial_blockage,3,36578.1,247.396,166.677,110.133,171.192,1108.1,222.288,0.000734597,0.0010751,1,0,10.160583333333333,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.33979057494838,489.65923507022285,13.189922211299574,-4.1083009184491175,2.2161999999999997,61.844076492977706,61.883772830276584
partial_blockage,3,36638.2,247.673,167.236,110.8,169.94,1110.55,222.249,0.000735399,0.00107633,1,0,10.177277777777777,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.3787905749484,492.1092350702229,13.748922211299572,-5.360300918449127,2.2211,61.844076492977706,61.8839485042711
partial_blockage,3,36698.2,246.958,166.8,111.095,169.914,1114.14,222.21,0.0007362,0.00107756,1,0,10.193944444444444,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.417790574948384,495.69923507022304,13.312922211299593,-5.3863009184491375,2.2282800000000003,61.844076492977706,61.884206620329856
partial_blockage,3,36758.3,246.993,166.915,110.501,170.482,1110.99,222.171,0.000736999,0.00107879,1,0,10.210638888888889,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.4567905749484,492.54923507022295,13.427922211299574,-4.8183009184491254,2.22198,61.844076492977706,61.88398009492988
partial_blockage,3,36818.4,247.158,166.798,110.967,170.18,1110.37,222.132,0.000737797,0.00108002,1,0,10.227333333333334,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.49579057494839,491.92923507022283,13.310922211299584,-5.120300918449118,2.2207399999999997,61.844076492977706,61.88393558442189
partial_blockage,3,36878.4,247.311,166.959,110.566,170.753,1114.25,222.093,0.000738594,0.00108125,1,0,10.244,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.5347905749484,495.80923507022294,13.471922211299585,-4.547300918449139,2.2285,61.844076492977706,61.88421454231505
partial_blockage,3,36938.5,246.766,166.36,110.319,171.107,1111.9,222.054,0.00073939,0.00108247,1,0,10.260694444444445,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.57379057494839,493.45923507022303,12.872922211299596,-4.1933009184491254,2.2238,61.844076492977706,61.88404546980811
partial_blockage,3,36998.5,247.472,166.548,111.133,170.271,1116.45,222.015,0.000740185,0.00108369,1,0,10.27736111111111,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.612790574948406,498.009235070223,13.060922211299584,-5.029300918449138,2.2329000000000003,61.844076492977706,61.884373146047764
partial_blockage,3,37058.6,247.02,166.29,111.046,170.688,1111.32,221.977,0.000740978,0.00108491,1,0,10.294055555555556,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.65079057494839,492.8792350702229,12.802922211299574,-4.612300918449137,2.2226399999999997,61.844076492977706,61.88400379612552
partial_blockage,3,37118.7,247.403,165.983,111.387,170.105,1116.15,221.938,0.000741771,0.00108613,1,0,10.310749999999999,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.689790574948404,497.70923507022303,12.495922211299586,-5.195300918449135,2.2323000000000004,61.844076492977706,61.88435149986851
partial_blockage,3,37178.7,247.463,166.823,111.539,171.337,1113.02,221.9,0.000742562,0.00108735,1,0,10.327416666666666,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.727790574948386,494.5792350702229,13.33592221129959,-3.9633009184491357,2.22604,61.844076492977706,61.884126004581155
partial_blockage,3,37238.8,247.551,167.346,110.426,170.677,1114.4,221.861,0.000743352,0.00108857,1,0,10.344111111111111,partial_blockage_run3,255.6277905749484,618.4407649297771,153.48707778870042,175.30030091844912,1082361.8554299453,0.6883448379583313,-33.7667905749484,495.95923507022303,13.858922211299586,-4.623300918449132,2.2288,61.844076492977706,61.88422534628092
